count,team,fpl_gw,date,scored,conceded
1,Arsenal,14,2018-12-02,1.7706478226597016,1.605548356524551
1,Arsenal,15,2018-12-05,1.5854795084813582,1.891011869326416
1,Arsenal,16,2018-12-08,2.136977292930032,0.5000236328733448
1,Arsenal,17,2018-12-16,1.732609523271175,1.1333761093141939
1,Arsenal,18,2018-12-22,2.586666062450733,0.6827211942447494
1,Arsenal,19,2018-12-26,1.9014060934845993,1.0326994082131087
1,Arsenal,20,2018-12-29,1.1127321114500128,1.9949365416819682
1,Arsenal,21,2019-01-01,2.2223283130843225,0.5139387782392854
1,Arsenal,22,2019-01-12,1.7566000871185699,1.3103335160947571
1,Arsenal,23,2019-01-19,1.6360040422701618,1.5279416274699569
1,Arsenal,24,2019-01-29,2.2918228964889273,0.5953015359777082
1,Arsenal,25,2019-02-03,1.0586410799000494,2.461706602279416
1,Arsenal,26,2019-02-09,1.7255698021814543,0.8178215503608955
1,Arsenal,27,2019-02-24,2.0504074407587254,0.7219686185656162
1,Arsenal,28,2019-02-27,2.0930688808443074,0.9340369131452115
1,Arsenal,29,2019-03-02,1.335837938595867,1.899943880696845
1,Arsenal,30,2019-03-10,1.879875032653652,1.4562019852625814
1,Arsenal,32,2019-04-01,2.079196012468417,0.8212959528718058
1,Arsenal,33,2019-04-07,1.5445646072459844,1.4253157767121
1,Arsenal,34,2019-04-15,1.449703307795843,1.1762336534145577
2,Arsenal,35,2019-04-24,3.5910323463176295,1.8746351835232486
1,Arsenal,36,2019-04-28,1.5703665512302987,1.3126991176065106
1,Arsenal,37,2019-05-05,2.1817601816677388,0.5838480881601201
1,Arsenal,38,2019-05-12,2.128453785071642,0.9537143251017864
1,Bournemouth,14,2018-12-01,0.6396116342233529,2.8371064201837513
1,Bournemouth,15,2018-12-04,1.671143060622822,0.8286186641471663
1,Bournemouth,16,2018-12-08,1.0255420192500209,1.9729703048268799
1,Bournemouth,17,2018-12-15,1.2004920342816228,1.508301380276989
1,Bournemouth,18,2018-12-22,1.8001745652954533,0.996691735368866
1,Bournemouth,19,2018-12-26,0.9121280142561189,2.2706632199381285
1,Bournemouth,20,2018-12-30,1.0915624041958398,2.191524028621929
1,Bournemouth,21,2019-01-02,1.404637523563313,1.1963917245269313
1,Bournemouth,22,2019-01-13,1.1255351615692877,1.800715594616435
1,Bournemouth,23,2019-01-19,1.6460076016033214,1.2649648859244118
1,Bournemouth,24,2019-01-30,1.160808852636849,1.847175701417676
1,Bournemouth,25,2019-02-02,1.4520250027375503,1.279138314043491
1,Bournemouth,26,2019-02-09,0.6141345285014431,2.2907682223144303
1,Bournemouth,27,2019-02-23,1.5182899517691735,1.096893889528411
1,Bournemouth,28,2019-02-27,0.9340369131452115,2.0930688808443074
1,Bournemouth,29,2019-03-02,0.9340071583956467,2.4022965361199167
1,Bournemouth,30,2019-03-09,1.2363331765589873,1.1230141883194602
1,Bournemouth,31,2019-03-16,1.6133617801612066,1.1498909841456273
1,Bournemouth,32,2019-03-30,1.1185737549122425,1.6553355848694862
1,Bournemouth,33,2019-04-06,2.045944171534701,0.9364285669097492
1,Bournemouth,34,2019-04-13,1.3606842025685673,1.2864067808781086
1,Bournemouth,35,2019-04-20,1.686286900831342,0.7723266295673366
1,Bournemouth,36,2019-04-27,1.1731657177029375,1.3683615673269884
1,Bournemouth,37,2019-05-04,1.1924821024392587,1.82181189988514
1,Bournemouth,38,2019-05-12,1.1551153659231896,1.4489727925316347
1,Brighton,14,2018-12-01,1.0031563181501797,1.3287174557191757
1,Brighton,15,2018-12-04,1.3193045622738055,1.3228367064546451
1,Brighton,16,2018-12-08,1.4528450876708805,1.5114150170905802
1,Brighton,17,2018-12-16,0.885507686260579,2.010754660849929
1,Brighton,18,2018-12-22,0.996691735368866,1.8001745652954533
1,Brighton,19,2018-12-26,1.0326994082131087,1.9014060934845993
1,Brighton,20,2018-12-29,1.1914343059958252,1.5762894566153673
1,Brighton,21,2019-01-02,0.9827013377937305,1.7697441561594722
1,Brighton,22,2019-01-12,0.6893946302540835,2.075703041639465
1,Brighton,23,2019-01-19,0.7694564511890564,2.308298201423669
1,Brighton,24,2019-01-29,1.0651049449892134,1.3192302077698592
1,Brighton,25,2019-02-02,1.0778510918934785,1.3084854186656196
1,Brighton,26,2019-02-09,1.7706430051584312,1.1000075263420024
1,Brighton,28,2019-02-26,0.8292311525468187,1.8048731083125853
1,Brighton,29,2019-03-02,1.2975518423224737,0.8939075716553411
1,Brighton,30,2019-03-09,0.8844946782099711,1.617232230626939
2,Brighton,32,2019-03-30,1.6991236216523222,3.458446571674246
2,Brighton,34,2019-04-16,2.7528456627486317,2.3639111133174255
2,Brighton,35,2019-04-23,1.3373547399587369,3.881459543253159
1,Brighton,36,2019-04-27,1.2818948698283206,1.2573041996212642
1,Brighton,37,2019-05-05,0.5838480881601201,2.1817601816677388
1,Brighton,38,2019-05-12,0.5838183334105552,2.490987836943348
1,Burnley,14,2018-12-01,0.9693263483054464,2.008096675420779
1,Burnley,15,2018-12-05,0.7321019923820965,2.424443178465843
1,Burnley,16,2018-12-08,1.5114150170905802,1.4528450876708805
1,Burnley,17,2018-12-15,0.623368466051246,2.7268165722401436
1,Burnley,18,2018-12-22,0.6827211942447494,2.586666062450733
1,Burnley,19,2018-12-26,1.2060587961455302,1.8969467214634368
1,Burnley,20,2018-12-30,1.3619285320614996,1.7257987168894777
1,Burnley,21,2019-01-02,0.9803369789954738,1.6119308912628343
1,Burnley,22,2019-01-12,1.449012617920034,1.2799652471629162
1,Burnley,23,2019-01-19,0.7325533565881704,1.998425866294805
1,Burnley,24,2019-01-29,0.7747199840126586,2.619594508945636
1,Burnley,25,2019-02-02,1.291133181583591,1.502036523478401
1,Burnley,26,2019-02-09,1.1000075263420024,1.7706430051584312
1,Burnley,27,2019-02-23,0.9411663835387966,2.3154090814915658
1,Burnley,28,2019-02-26,0.9646800065013208,1.9753275192287574
1,Burnley,29,2019-03-02,1.2637218724777404,1.5732867913569446
1,Burnley,30,2019-03-10,0.297292108318262,2.718838702638137
1,Burnley,31,2019-03-16,1.1897364321623825,1.7422057543903853
1,Burnley,32,2019-03-30,1.196767052922941,1.5202838911890664
1,Burnley,33,2019-04-06,0.9364285669097492,2.045944171534701
1,Burnley,34,2019-04-13,1.4763828933571765,1.3192036969338767
1,Burnley,35,2019-04-22,0.4466003776942441,2.6070855352180873
1,Burnley,36,2019-04-28,0.6031233022233116,2.8163255804544693
1,Burnley,37,2019-05-03,0.7572074760925416,2.1773008096465767
1,Burnley,38,2019-05-12,0.9537143251017864,2.128453785071642
1,Cardiff City,14,2018-11-30,1.2216788825691323,1.3377722131404932
1,Cardiff City,15,2018-12-04,0.961391434969959,1.8470435203393012
1,Cardiff City,16,2018-12-08,1.2739207032623199,1.2774005374623656
1,Cardiff City,17,2018-12-15,0.7012994422777455,1.7597484442896154
1,Cardiff City,18,2018-12-22,1.108068773820298,2.016314382822382
1,Cardiff City,19,2018-12-26,0.8865871687014565,1.7179339881220248
1,Cardiff City,20,2018-12-29,0.81728220704915,1.8915334298185167
1,Cardiff City,21,2019-01-01,0.9099124692283715,2.0767316594863763
1,Cardiff City,22,2019-01-12,1.2809224181617536,0.9758874144982213
1,Cardiff City,23,2019-01-19,0.9287456135278445,1.7319696185605167
1,Cardiff City,24,2019-01-29,0.5953015359777082,2.2918228964889273
1,Cardiff City,25,2019-02-02,1.279138314043491,1.4520250027375503
1,Cardiff City,26,2019-02-09,0.8625132125137421,1.5951984549499163
1,Cardiff City,27,2019-02-22,1.0190973597652961,1.3483409535410376
1,Cardiff City,28,2019-02-26,1.104597701889335,1.588062119512477
1,Cardiff City,29,2019-03-02,0.7868689985052977,1.632167737312787
1,Cardiff City,30,2019-03-09,1.255786959142253,1.4122336362754666
2,Cardiff City,32,2019-03-31,0.9638134579814487,4.922653878346921
2,Cardiff City,34,2019-04-16,2.322430607682735,2.9428217752276993
1,Cardiff City,35,2019-04-21,0.5791556328323363,2.0640733112213185
1,Cardiff City,36,2019-04-27,0.9595464262305176,1.312280956014764
1,Cardiff City,37,2019-05-04,1.1669412568845963,1.2690826680690361
1,Cardiff City,38,2019-05-12,0.6498564964412066,2.287307513679419
1,Chelsea,14,2018-12-02,2.355079273764909,0.39014944960201237
1,Chelsea,15,2018-12-05,1.780355312617214,1.037195105713689
1,Chelsea,16,2018-12-08,1.565355702024803,1.982675526850182
1,Chelsea,17,2018-12-16,2.010754660849929,0.885507686260579
1,Chelsea,18,2018-12-22,2.1192054813225143,0.8757923501447384
1,Chelsea,19,2018-12-26,1.6198980977808402,1.0898881540816956
1,Chelsea,20,2018-12-30,1.8098663028676025,1.0527541765771566
1,Chelsea,21,2019-01-02,2.1784779227762607,0.593498811265292
1,Chelsea,22,2019-01-12,2.225988409138157,0.711548060223687
1,Chelsea,23,2019-01-19,1.5279416274699569,1.6360040422701618
1,Chelsea,24,2019-01-30,1.847175701417676,1.160808852636849
1,Chelsea,25,2019-02-02,2.194840595001797,0.3013466456272502
