count,team,fpl_gw,date,scored,conceded
1,Arsenal,29,2019-03-02,1.4199878737198814,1.858753917116072
1,Arsenal,30,2019-03-10,1.8561094202203468,1.4846832097071214
1,Arsenal,32,2019-04-01,2.1927210439984703,0.8433681281137091
1,Arsenal,33,2019-04-07,1.6563912847712972,1.1312169465560205
1,Arsenal,34,2019-04-15,1.7973682611812998,1.1374554487099544
2,Arsenal,35,2019-04-24,3.6440217301846305,2.27691890061082
1,Arsenal,36,2019-04-28,1.6312934239463766,1.3369136322510962
1,Arsenal,37,2019-05-05,2.3761546546979684,0.6817793723003084
1,Arsenal,38,2019-05-12,1.7344683625961297,1.214681234963421
1,Bournemouth,29,2019-03-02,0.7949411184222158,2.4815851680273253
1,Bournemouth,30,2019-03-09,1.4681978290847721,1.1556033239560672
1,Bournemouth,31,2019-03-16,1.5513904429709198,1.2642144476137214
1,Bournemouth,32,2019-03-30,1.0260201596327607,1.793817288465043
1,Bournemouth,33,2019-04-06,1.5058169146385558,1.319001299297282
1,Bournemouth,34,2019-04-13,1.39425957402831,1.4912666203943412
1,Bournemouth,35,2019-04-20,1.8271656684902273,1.0490690040079544
1,Bournemouth,36,2019-04-27,1.120827830203913,1.4760286452413882
1,Bournemouth,37,2019-05-04,1.0350879666685915,1.8068255223562164
1,Bournemouth,38,2019-05-12,0.9343688931870501,1.7518787837838872
1,Brighton,29,2019-03-02,1.7377304914510932,0.9635262358382924
1,Brighton,30,2019-03-09,0.923432637101154,2.008538185450024
2,Brighton,32,2019-03-30,2.233488287431627,3.5222005650044146
2,Brighton,34,2019-04-13,3.050943163328239,2.4931422525968125
2,Brighton,35,2019-04-20,1.4826385486815652,4.187719357229991
1,Brighton,36,2019-04-27,1.3842057277913073,1.3646253901861418
1,Brighton,37,2019-05-05,0.6817793723003084,2.3761546546979684
1,Brighton,38,2019-05-12,0.5796799542906905,2.5339196616478334
1,Burnley,29,2019-03-02,1.480372724240223,1.3908901178241413
1,Burnley,30,2019-03-10,0.5156072481692041,2.275723308422527
1,Burnley,31,2019-03-16,1.4758710927821082,1.3366757246014718
1,Burnley,32,2019-03-30,1.4761825272598283,1.238136559367516
1,Burnley,33,2019-04-06,1.319001299297282,1.5058169146385558
1,Burnley,34,2019-04-13,1.7399948137169243,0.8338182028227065
1,Burnley,35,2019-04-22,0.9513313922165506,1.9010698587071357
1,Burnley,36,2019-04-28,0.7840364495496736,2.292893410377993
1,Burnley,37,2019-05-03,1.0281942393471608,1.3874097328826567
1,Burnley,38,2019-05-12,1.214681234963421,1.7344683625961297
1,Cardiff City,29,2019-03-02,0.7790311476025865,1.8117644947225564
