count,team,fpl_gw,date,scored,conceded
1,Arsenal,6,2018-09-23,1.975937867749464,0.8729933858845847
1,Arsenal,7,2018-09-29,1.858775853067231,0.8370237755458115
1,Arsenal,8,2018-10-07,2.1095622575446775,1.096236040127327
1,Arsenal,9,2018-10-22,1.9420386806521508,0.9182779651264368
1,Arsenal,10,2018-10-28,1.7053543926184,1.2256003674692748
1,Arsenal,11,2018-11-03,1.3817043406717586,1.8556388302516673
1,Arsenal,12,2018-11-11,1.90761705375061,0.7167932256530047
1,Arsenal,13,2018-11-25,1.5800338107335306,1.3865627132112122
1,Arsenal,14,2018-12-02,1.6590947508064646,1.5536032430106115
1,Arsenal,15,2018-12-05,1.3050277701366637,1.8976308626511962
1,Arsenal,16,2018-12-08,2.2627090057877393,0.36574868109548464
1,Arsenal,17,2018-12-16,1.6721328815133656,1.222646579984667
1,Arsenal,18,2018-12-22,2.161835783424258,0.6812289420800062
1,Arsenal,19,2018-12-26,1.7229292831546097,1.1189619739614327
1,Arsenal,20,2018-12-29,0.9851086385338788,2.188248536349916
1,Arsenal,21,2019-01-01,2.4279528534118966,0.685421227758418
1,Arsenal,22,2019-01-12,1.7862978447879463,1.1155886863158675
1,Arsenal,23,2019-01-19,1.5116934705730691,1.4606904496806417
1,Arsenal,24,2019-01-29,2.2061709217737926,0.4649726820659036
1,Arsenal,25,2019-02-03,0.9003818610410049,2.3257406285015163
1,Arsenal,26,2019-02-09,1.8625585260921018,0.6948036096359759
1,Arsenal,27,2019-02-24,2.0011878100538567,0.8224961002890299
1,Arsenal,28,2019-02-27,1.8913148514852351,0.9686383457267883
1,Arsenal,29,2019-03-02,1.2411703833220407,1.8648842837623163
1,Arsenal,30,2019-03-10,1.6163088108883685,1.4797064951667724
1,Arsenal,32,2019-04-01,1.9875077351813366,0.6304648815613253
1,Arsenal,33,2019-04-07,1.5153561695719524,1.141617095943202
1,Arsenal,34,2019-04-15,1.3981941548897194,1.1056474856044285
2,Arsenal,35,2019-04-21,3.4423421235966596,1.7717642703499288
1,Arsenal,36,2019-04-28,1.4814569824746395,1.1869016751850539
1,Arsenal,37,2019-05-05,2.0235459912330427,0.690373273803737
1,Arsenal,38,2019-05-12,1.7261375281510478,0.9747360950429242
1,Bournemouth,6,2018-09-22,1.5329783385448448,1.3396507070771042
1,Bournemouth,7,2018-10-01,1.7737093579552996,1.1228237262104286
1,Bournemouth,8,2018-10-06,1.1837062999369727,1.4492334322920646
1,Bournemouth,9,2018-10-20,1.7582617346390517,1.1376438265146074
1,Bournemouth,10,2018-10-27,1.7955406309747262,1.3402882151977586
1,Bournemouth,11,2018-11-03,1.3769375130313206,1.7984089989501073
1,Bournemouth,12,2018-11-10,1.3870885107639819,1.3173248670204818
